customer,email,purchase_amt,revenue,number_of_orders,number_of_orders2,recency_days
20311,1,0,151.45,6,36,22
20312,0,69,526.5,27,729,60
20313,1,0,145,6,36,22
20314,1,0,2316,40,1600,57
20315,1,0,129,2,4,56
20316,0,0,157,2,4,59
20317,1,0,323,8,64,54
20318,1,0,248.85,6,36,5
20319,0,0,44,2,4,58
20320,1,0,24.5,1,1,56
20321,1,127.95,423,5,25,48
20322,1,0,157.5,4,16,33
20323,0,0,109,1,1,380
20324,0,0,79,1,1,71
20325,0,0,213,3,9,59
20326,0,0,92.7,6,36,137
20327,1,0,53,2,4,61
20328,0,0,325.35,12,144,56
20329,0,0,269,5,25,14
20330,1,0,58,1,1,59
20331,1,208.45,944.7,32,1024,1
20332,1,0,80,2,4,25
20333,1,0,51,2,4,56
20334,1,21,811.75,26,676,61
20335,1,0,323.5,13,169,59
20336,0,0,79.45,2,4,61
20337,0,172,87,3,9,59
20338,1,0,59,1,1,55
20339,0,43,43,1,1,58
20340,0,0,65.95,2,4,360
20341,0,0,89,2,4,59
20342,1,137.5,445,5,25,59
20343,1,0,107,4,16,58
20344,0,0,94.5,3,9,48
20345,1,139,268,2,4,56
20346,1,49.5,655.05,22,484,67
20347,1,0,29.5,1,1,58
20348,0,0,143,5,25,55
20349,1,0,352,7,49,55
20350,0,0,71.85,3,9,56
20351,0,0,185.5,6,36,22
20352,0,0,158,4,16,59
20353,1,0,60,2,4,44
20354,0,0,30,2,4,60
20355,0,0,100.05,9,81,52
20356,1,0,0,1,1,56
20357,0,0,71.5,2,4,62
20358,1,0,667,10,100,12
20359,0,0,49.5,1,1,61
20360,0,0,69,2,4,57
20361,1,68,200,5,25,60
20362,1,0,182.5,6,36,61
20363,1,98,378,9,81,4
20364,0,89,114,2,4,57
20365,0,0,29.5,1,1,59
20366,1,0,29,1,1,61
20367,1,0,81,4,16,16
20368,1,29.5,144.5,3,9,51
20369,1,0,648,15,225,56
20370,1,0,18,1,1,56
20371,0,0,219.95,6,36,17
20372,0,0,60,4,16,65
20373,0,0,306,3,9,55
20374,1,0,147,4,16,58
20375,0,0,69,1,1,55
20376,0,119,26.95,1,1,166
20377,0,0,156,2,4,53
20378,0,0,277,5,25,28
20379,0,0,0,1,1,47
20380,0,0,44,1,1,53
20381,1,0,208,2,4,53
20382,0,0,89,4,16,52
20383,1,0,75,1,1,52
20384,0,0,102,3,9,52
20385,1,0,29,1,1,52
20386,1,0,58,3,9,52
20387,0,0,82.5,4,16,52
20388,0,0,84.95,1,1,52
20389,1,59,99,3,9,51
20390,1,28.5,49,1,1,51
20391,1,0,56,2,4,51
20392,1,0,196,4,16,42
20393,0,0,39,1,1,51
20394,1,0,133,2,4,50
20395,1,0,19.5,1,1,50
20396,1,0,191,5,25,50
20397,1,0,72,2,4,50
20398,1,0,358,10,100,36
20399,0,0,59,2,4,50
20400,1,147.35,88,2,4,44
20401,1,0,886.15,18,324,51
20402,1,0,46,1,1,49
20403,1,0,136,5,25,23
20404,0,0,38,1,1,48
20405,0,0,117,3,9,48
20406,1,0,39,2,4,48
20407,1,0,69,1,1,48
20408,1,0,36,1,1,564
20409,1,0,99,2,4,42
20410,0,0,0,1,1,47
20411,1,0,110,2,4,47
20412,0,0,80.75,4,16,19
20413,0,0,32,1,1,47
20414,1,0,205.95,9,81,47
20415,1,0,68,2,4,46
20416,0,0,98.5,3,9,48
20417,0,0,199,6,36,149
20418,1,139,298,4,16,22
20419,0,0,69,1,1,17
20420,1,0,249.2,8,64,328
20421,1,0,39,1,1,50
20422,1,0,90,5,25,308
20423,1,0,289.5,9,81,48
20424,0,0,32.95,1,1,374
20425,1,0,57,3,9,383
20426,0,0,29.5,1,1,48
20427,1,0,598.85,10,100,54
20428,0,0,64.5,1,1,48
20429,0,0,39,1,1,51
20430,1,0,260,5,25,427
20431,1,0,29.5,1,1,385
20432,1,0,758,27,729,17
20433,1,0,158,3,9,54
20434,0,0,59,2,4,76
20435,0,0,98,2,4,51
20436,1,0,455.35,16,256,20
20437,0,63,423.5,8,64,28
20438,1,0,176,4,16,51
20439,0,0,29.5,1,1,54
20440,0,19.5,78,3,9,51
20441,1,678,209.84,8,64,29
20442,1,0,39,1,1,559
20443,0,0,321.5,6,36,461
20444,0,0,20,1,1,48
20445,1,0,44,1,1,42
20446,0,0,59,1,1,50
20447,0,213.9,489,9,81,13
20448,1,0,1053.85,25,625,7
20449,1,0,165,4,16,31
20450,0,0,69,1,1,52
20451,0,0,49.5,1,1,406
20452,1,0,20,2,4,87
20453,0,0,534,10,100,53
20454,1,0,76,2,4,51
20455,0,0,64.5,3,9,21
20456,0,0,130.5,3,9,127
20457,0,0,498,9,81,52
20458,0,0,29.5,1,1,54
20459,0,87,183,3,9,62
20460,1,29.95,49,1,1,48
20461,0,0,516,9,81,25
20462,1,0,194,2,4,50
20463,0,0,69,1,1,407
20464,1,0,59,2,4,385
20465,1,55,425.5,12,144,61
20466,1,0,730,7,49,32
20467,1,204,357,13,169,204
20468,0,0,218.6,11,121,571
20469,0,29.5,321.99,11,121,114
20470,1,64.8,734.6,33,1089,13
20471,1,0,1496.7,15,225,2
20472,1,0,67,2,4,566
20473,1,0,197.5,4,16,389
20474,0,29.95,134,2,4,52
20475,0,0,57.5,3,9,49
20476,0,0,174.5,6,36,714
20477,0,29,247.5,8,64,25
20478,1,0,121.3,6,36,47
20479,1,67,363.5,13,169,22
20480,1,0,287.5,8,64,147
20481,1,0,97,2,4,51
20482,1,161.9,1113.35,17,289,46
20483,0,0,138,2,4,407
20484,1,0,398,3,9,143
20485,0,0,29.5,1,1,53
20486,0,0,367,11,121,43
20487,1,527,1338.7,34,1156,9
20488,1,0,24.95,1,1,261
20489,1,0,200,6,36,58
20490,0,0,114,3,9,488
20491,0,49,201,4,16,16
20492,0,0,219.5,6,36,49
20493,1,0,127,3,9,23
20494,1,29.95,482.36,11,121,20
20495,0,0,427.25,7,49,32
20496,1,131,553.95,9,81,50
20497,0,0,458.5,9,81,53
20498,1,0,0,1,1,48
20499,1,0,113,3,9,52
20500,1,0,38,1,1,63
20501,0,0,38,1,1,50
20502,0,136,150,6,36,4
20503,0,0,43,1,1,52
20504,0,0,36,1,1,378
20505,1,0,19.5,1,1,520
20506,1,0,48,2,4,479
20507,0,48.45,694.5,14,196,49
20508,1,0,402,10,100,111
20509,0,67.5,368,7,49,24
20510,1,0,143,3,9,377
20511,1,36,541,19,361,4
20512,1,0,99,1,1,54
20513,1,0,52,1,1,51
20514,0,0,36,2,4,50
20515,0,0,216,9,81,144
20516,1,99,133.45,4,16,33
20517,1,0,69,1,1,53
20518,1,0,45,1,1,54
20519,1,0,69,1,1,54
20520,1,0,126,5,25,23
20521,0,0,32.85,3,9,52
20522,0,0,351,9,81,59
20523,1,0,424.5,12,144,50
20524,1,108,892.8,19,361,36
20525,0,516.7,458.75,15,225,45
20526,1,0,160,3,9,51
20527,1,0,423,13,169,47
20528,0,0,119,2,4,50
20529,0,0,180,3,9,523
20530,0,0,58,2,4,51
20531,0,0,39.5,1,1,54
20532,1,70.95,631,4,16,14
20533,1,0,63,2,4,22
20534,1,0,20,2,4,44
20535,1,0,202,4,16,44
20536,1,0,91,2,4,81
20537,1,0,183.5,3,9,50
20538,0,103,99,1,1,48
20539,1,29,606,18,324,8
20540,0,0,24.95,1,1,529
20541,1,118.75,1099.8,41,1681,21
20542,0,0,44,1,1,405
20543,0,0,113,4,16,697
20544,0,0,109,1,1,54
20545,0,0,139,1,1,50
20546,1,0,232,4,16,84
20547,1,0,40,2,4,52
20548,0,0,79,1,1,441
20549,0,0,105,4,16,54
20550,0,0,271,5,25,50
20551,0,0,262,3,9,49
20552,1,0,22,1,1,381
20553,0,0,89,1,1,13
20554,0,0,88,2,4,48
20555,0,0,34,1,1,49
20556,1,36,72,2,4,46
20557,0,0,39,2,4,46
20558,1,408.5,147,3,9,46
20559,0,0,176,4,16,46
20560,1,0,244,6,36,46
20561,1,0,80,2,4,46
20562,1,0,113,3,9,7
20563,0,0,89,1,1,45
20564,1,0,34,1,1,45
20565,1,0,99,2,4,45
20566,1,0,119,1,1,45
20567,1,0,0,1,1,45
20568,1,0,59,2,4,12
20569,1,0,286,5,25,45
20570,0,0,118,2,4,45
20571,1,330.95,97,3,9,45
20572,1,0,42.5,1,1,45
20573,0,0,237,3,9,40
20574,0,0,10,1,1,44
20575,1,0,44,2,4,39
20576,0,0,435.45,10,100,11
20577,0,495.5,171,5,25,45
20578,0,63,34.95,1,1,702
20579,1,0,158.5,2,4,44
20580,0,0,126.25,5,25,39
20581,1,34.95,64.5,1,1,44
20582,1,0,122,4,16,44
20583,1,0,335.5,6,36,27
20584,1,0,122,4,16,44
20585,0,0,49,1,1,44
20586,0,49,59,1,1,44
20587,1,0,77,3,9,44
20588,1,0,59,1,1,44
20589,1,0,228,2,4,44
20590,0,24.95,132,3,9,44
20591,0,0,44,1,1,44
20592,1,0,69,1,1,43
20593,1,0,233,3,9,23
20594,1,0,59,1,1,36
20595,0,0,117,3,9,43
20596,1,0,178,2,4,43
20597,1,0,49,1,1,43
20598,1,0,49,1,1,41
20599,0,0,177.5,4,16,17
20600,0,0,74,1,1,42
20601,1,0,118.5,5,25,36
20602,1,0,29.5,1,1,42
20603,0,0,89,1,1,42
20604,0,0,106.5,4,16,32
20605,1,0,22,1,1,41
20606,1,0,163,4,16,41
20607,1,0,39.5,1,1,41
20608,0,0,111.5,6,36,40
20609,0,41.5,98,2,4,41
20610,1,118.5,79,1,1,41
20611,1,0,59,2,4,41
20612,1,0,320.69,13,169,42
20613,1,0,90.5,4,16,37
20614,0,0,120,3,9,40
20615,1,0,120,2,4,40
20616,1,0,9.95,1,1,40
20617,1,0,39.5,1,1,40
20618,1,0,49,1,1,40
20619,0,0,188.5,2,4,40
20620,1,0,158.6,9,81,36
20621,0,0,49,2,4,40
20622,0,0,100,3,9,40
20623,0,0,984.5,25,625,41
20624,1,74.95,50.85,3,9,40
20625,1,0,660.65,17,289,41
20626,0,0,54,1,1,47
20627,1,0,51.5,2,4,30
20628,1,171,235,11,121,47
20629,0,0,49,1,1,46
20630,1,41,78,2,4,44
20631,1,0,118.5,3,9,28
20632,0,0,78,2,4,44
20633,1,0,69,1,1,46
20634,0,0,18,1,1,97
20635,0,0,318.85,7,49,173
20636,0,0,175.5,5,25,30
20637,1,0,21.5,1,1,47
20638,1,49,388.95,9,81,45
20639,1,0,34,1,1,46
20640,1,29.95,205.95,5,25,44
20641,0,0,28,1,1,42
20642,1,0,151,3,9,43
20643,1,0,67.95,3,9,44
20644,1,0,2786.2,78,6084,9
20645,1,0,0,1,1,41
20646,1,0,136.3,5,25,47
20647,1,0,29.5,1,1,42
20648,1,0,194.5,6,36,46
20649,0,0,125,3,9,46
20650,0,0,34.5,1,1,44
20651,1,0,81,3,9,41
20652,0,0,99,2,4,344
20653,1,0,198,6,36,55
20654,0,0,150,2,4,41
20655,0,0,23,1,1,11
20656,1,94.85,813.85,32,1024,18
20657,0,37,472,8,64,55
20658,1,0,1401.3,30,900,42
20659,0,0,48,2,4,44
20660,1,75,128,2,4,43
20661,0,0,30,1,1,42
20662,0,117,987.49,22,484,13
20663,1,0,445,13,169,24
20664,0,0,78.5,2,4,45
20665,1,0,307.9,11,121,69
20666,0,0,253.5,8,64,24
20667,1,0,231.14,12,144,44
20668,1,0,42,1,1,42
20669,1,0,371.45,12,144,43
20670,0,0,227,6,36,21
20671,0,0,44.5,2,4,17
20672,1,0,232,3,9,56
20673,1,0,200.45,5,25,43
20674,0,0,36,2,4,45
20675,1,51,459.45,12,144,14
20676,1,0,32,2,4,43
20677,1,0,138.5,3,9,47
20678,1,0,277,7,49,46
20679,0,0,168,2,4,47
20680,1,0,40,2,4,40
20681,1,0,556.75,16,256,41
20682,1,0,78,2,4,46
20683,0,0,184,5,25,100
20684,1,0,22.5,1,1,46
20685,1,0,516,10,100,4
20686,1,0,86,2,4,50
20687,0,0,34,1,1,41
20688,0,0,60,1,1,48
20689,0,0,326,4,16,43
20690,1,0,48,2,4,41
20691,1,0,25,1,1,717
20692,1,0,59,2,4,46
20693,0,0,110,1,1,39
20694,1,0,107,2,4,13
20695,1,0,58,3,9,20
20696,1,0,178,1,1,39
20697,1,0,24.5,1,1,39
20698,0,0,88,2,4,2
20699,0,49,49,1,1,39
20700,1,0,52,1,1,39
20701,1,0,52,1,1,39
20702,0,0,49,1,1,39
20703,1,0,44,1,1,38
20704,1,0,236.5,5,25,12
20705,0,0,32,1,1,38
20706,1,0,417,5,25,35
20707,1,0,139.5,3,9,37
20708,1,0,24,1,1,37
20709,1,0,19.5,1,1,36
20710,0,0,69,1,1,37
20711,0,0,80,2,4,37
20712,1,0,58,2,4,37
20713,1,0,49,1,1,35
20714,0,0,44,1,1,37
20715,0,0,128.5,2,4,20
20716,0,0,87,4,16,36
20717,0,0,64,2,4,36
20718,0,0,30,2,4,36
20719,1,0,24.95,1,1,36
20720,1,0,51.5,2,4,36
20721,1,0,199,1,1,35
20722,1,0,29,1,1,35
20723,1,0,44,2,4,37
20724,1,0,190,1,1,36
20725,1,0,49,1,1,35
20726,1,0,65,2,4,35
20727,0,0,29,1,1,35
20728,1,0,44,1,1,35
20729,1,0,84,4,16,35
20730,0,29.5,417,6,36,34
20731,0,0,212.5,4,16,12
20732,1,0,24,1,1,34
20733,0,0,45,1,1,34
20734,0,34,257.95,10,100,35
20735,1,0,29.5,1,1,33
20736,1,0,138,5,25,17
20737,1,0,316,8,64,27
20738,0,0,56,2,4,33
20739,0,0,34,2,4,33
20740,0,0,64,1,1,33
20741,0,0,91.5,5,25,33
20742,0,0,34,1,1,33
20743,0,0,96,3,9,33
20744,0,0,91,4,16,33
20745,0,0,99,2,4,33
20746,0,54.5,39,1,1,33
20747,0,0,49,1,1,33
20748,0,0,45,3,9,33
20749,0,104.95,45,1,1,33
20750,0,193.95,394.95,27,729,31
20751,0,0,75,3,9,29
20752,1,0,267,7,49,36
20753,1,0,77,3,9,36
20754,1,49.95,980.95,13,169,39
20755,0,0,39,1,1,35
20756,0,0,61.7,7,49,37
20757,0,0,49,1,1,52
20758,1,0,345,14,196,21
20759,0,0,207,3,9,35
20760,0,0,26,1,1,39
20761,1,88,669.7,21,441,17
20762,0,0,4.99,2,4,39
20763,1,150,229,1,1,35
20764,0,201.5,334,2,4,38
20765,1,0,0,2,4,9
20766,1,0,147.95,4,16,36
20767,1,0,271.8,7,49,36
20768,0,227.95,281,8,64,37
20769,1,0,162.5,5,25,6
20770,0,0,39,1,1,65
20771,0,0,39,2,4,40
20772,0,0,223.5,5,25,30
20773,1,61,437,10,100,39
20774,0,0,82,2,4,39
20775,1,38,348.5,10,100,35
20776,1,0,47.95,3,9,36
20777,0,0,128,2,4,333
20778,1,0,100,2,4,28
20779,0,0,39,1,1,39
20780,1,161.45,625.7,14,196,95
20781,0,0,19,1,1,402
20782,0,0,138.5,3,9,3
20783,1,0,38,1,1,36
20784,1,0,69,1,1,126
20785,1,0,281.8,6,36,353
20786,0,0,135,4,16,399
20787,1,78,199.9,4,16,140
20788,1,0,77,2,4,40
20789,1,0,339.5,8,64,19
20790,0,25,84,2,4,40
20791,0,73,149,7,49,21
20792,0,0,24.5,1,1,35
20793,0,15,290,6,36,17
20794,1,0,161,4,16,2
20795,1,0,508.65,13,169,223
20796,1,250.5,365.25,11,121,38
20797,0,118,291,6,36,3
20798,0,0,49,1,1,128
20799,0,0,39.5,2,4,143
20800,0,0,93,2,4,35
20801,0,0,225,2,4,37
20802,0,0,269.5,6,36,29
20803,1,77.45,475,14,196,39
20804,0,0,14.95,1,1,40
20805,1,100.35,442,9,81,15
20806,0,0,88.95,2,4,35
20807,0,0,0,1,1,27
20808,1,0,60,1,1,36
20809,0,0,126.7,6,36,4
20810,0,0,424,9,81,35
20811,1,0,59,1,1,77
20812,1,314.95,1262.5,34,1156,32
20813,0,0,59.95,1,1,36
20814,0,0,89,1,1,35
20815,0,0,84,6,36,39
20816,0,0,175,1,1,37
20817,0,0,359,11,121,39
20818,0,21,656,13,169,19
20819,1,0,172.5,4,16,14
20820,0,29,106.85,4,16,65
20821,0,0,42,2,4,39
20822,1,0,236.5,4,16,39
20823,0,0,629.45,29,841,446
20824,1,0,110,3,9,18
20825,1,43.8,177,3,9,38
20826,1,0,192,5,25,34
20827,0,0,176.5,5,25,39
20828,1,34,1005.5,8,64,36
20829,0,0,163,4,16,40
20830,0,0,231.8,6,36,38
20831,0,0,69,1,1,37
20832,1,44,219.45,7,49,29
20833,0,0,58,2,4,38
20834,1,0,97.5,3,9,39
20835,1,0,35,1,1,128
20836,1,169,379,9,81,11
20837,1,0,491.3,14,196,95
20838,1,0,19.5,1,1,36
20839,0,47,249,6,36,37
20840,1,0,523,10,100,21
20841,0,0,68.5,2,4,35
20842,0,50,109.5,4,16,290
20843,0,0,363,7,49,448
20844,0,69,946.95,28,784,33
20845,0,177,144,5,25,33
20846,0,0,39,1,1,22
20847,0,0,281.5,6,36,33
20848,0,0,296,4,16,13
20849,0,0,129,1,1,32
20850,0,0,58,1,1,32
20851,0,0,44,1,1,32
20852,0,0,172,8,64,27
20853,0,0,24,1,1,32
20854,0,0,537,6,36,31
20855,0,0,49,1,1,32
20856,0,0,69.95,1,1,32
20857,0,0,69,1,1,32
20858,0,0,19,1,1,32
20859,0,0,107,2,4,27
20860,0,0,109,1,1,32
20861,0,0,207.95,11,121,28
20862,0,0,108,4,16,31
20863,0,0,116.5,3,9,17
20864,0,135,161.5,4,16,31
20865,0,0,29.5,1,1,31
20866,0,49.5,81.5,2,4,31
20867,0,0,59,2,4,31
20868,0,61.4,45,1,1,31
20869,0,0,48.5,2,4,31
20870,0,0,44,1,1,31
20871,0,0,93,3,9,31
20872,0,0,214,5,25,31
20873,0,0,125,1,1,31
20874,0,0,107,2,4,31
20875,0,0,98,2,4,31
20876,0,0,359,3,9,15
20877,0,0,140,3,9,31
20878,0,0,39,1,1,31
20879,0,0,109,1,1,31
20880,0,0,199.95,7,49,14
20881,0,56,127,3,9,30
20882,0,0,118.5,5,25,30
20883,0,0,90,3,9,30
20884,0,0,59,2,4,30
20885,0,0,147,5,25,23
20886,0,0,108,4,16,30
20887,0,0,29.5,1,1,30
20888,0,0,28,1,1,30
20889,0,0,39,1,1,30
20890,0,0,278,2,4,30
20891,0,0,65,1,1,30
20892,0,0,59,1,1,30
20893,0,0,69,1,1,30
20894,0,0,118,3,9,14
20895,0,0,77,3,9,24
20896,0,0,19,1,1,30
20897,0,0,78,2,4,30
20898,0,0,243.5,6,36,387
20899,0,52,79.5,3,9,30
20900,0,0,337.5,7,49,25
20901,0,331.5,2496.5,41,1681,7
20902,0,0,169,1,1,30
20903,0,0,99,2,4,30
20904,0,0,392,4,16,23
20905,0,0,59,1,1,30
20906,0,0,59,2,4,30
20907,0,0,349,6,36,22
20908,0,0,29,1,1,29
20909,0,0,109,2,4,30
20910,0,0,44,1,1,29
20911,0,0,59,1,1,29
20912,0,0,44,1,1,29
20913,0,0,65,1,1,29
20914,0,0,108,3,9,29
20915,0,0,161,7,49,29
20916,0,0,259,1,1,29
20917,0,0,39,1,1,29
20918,0,0,49.5,1,1,29
20919,0,0,59,1,1,29
20920,0,0,54,1,1,29
20921,0,0,39,1,1,29
20922,0,0,73.5,2,4,29
20923,0,0,39,1,1,29
20924,0,0,29,1,1,29
20925,0,0,98.5,2,4,29
20926,0,0,59,1,1,28
20927,0,29.5,0,1,1,23
20928,0,0,86.95,3,9,5
20929,0,0,98,3,9,28
20930,0,0,79,2,4,18
20931,0,0,69,1,1,28
20932,0,0,41.5,2,4,28
20933,0,0,147.5,5,25,28
20934,0,49.5,49.5,1,1,28
20935,0,0,281,6,36,28
20936,0,0,59,1,1,28
20937,0,0,99,1,1,28
20938,0,0,49.5,1,1,28
20939,0,0,39,1,1,28
20940,0,0,0,1,1,28
20941,0,0,88,1,1,28
20942,0,0,34.95,1,1,28
20943,0,0,88.5,2,4,28
20944,0,0,96,6,36,28
20945,0,0,88,2,4,28
20946,0,0,90,2,4,28
20947,0,0,29.5,1,1,28
20948,0,0,69,1,1,28
20949,0,0,45,1,1,28
20950,0,0,24,1,1,28
20951,0,0,168,2,4,28
20952,0,0,168,5,25,27
20953,0,0,89.8,4,16,27
20954,0,0,44,1,1,27
20955,0,0,282.85,10,100,15
20956,0,0,129,1,1,27
20957,0,0,299,1,1,27
20958,0,0,39,1,1,27
20959,0,0,278,2,4,4
20960,0,0,176,4,16,27
20961,0,0,75,1,1,27
20962,0,0,29,1,1,27
20963,0,0,53.5,2,4,27
20964,0,0,45,1,1,27
20965,0,0,49,1,1,27
20966,0,0,69,2,4,27
20967,0,0,46.5,1,1,27
20968,0,0,112,3,9,21
20969,0,0,42.5,1,1,27
20970,0,0,49.5,1,1,27
20971,0,0,44,1,1,27
20972,0,0,59,1,1,27
20973,0,0,80,6,36,27
20974,0,0,29.5,1,1,27
20975,0,0,54,3,9,27
20976,0,0,90,4,16,27
20977,0,36,148,5,25,27
20978,0,0,59,1,1,26
20979,0,0,39,1,1,26
20980,0,0,59,1,1,26
20981,0,0,54,2,4,26
20982,0,0,88,1,1,26
20983,0,0,88,2,4,20
20984,0,0,158.5,4,16,26
20985,0,0,144,4,16,26
20986,0,0,30,2,4,26
20987,0,49,88.5,2,4,26
20988,0,19.5,59,1,1,26
20989,0,0,59,2,4,26
20990,0,0,75,1,1,26
20991,0,0,39.5,1,1,26
20992,0,0,77.5,2,4,26
20993,0,0,49.5,1,1,26
20994,0,0,108,2,4,26
20995,0,0,48,2,4,26
20996,0,32.45,84,4,16,20
20997,0,0,65,1,1,26
20998,0,0,64,1,1,26
20999,0,0,377.75,8,64,112
21000,0,118,381,12,144,14
21001,0,0,872,14,196,32
21002,0,0,69,1,1,28
21003,0,0,382.45,8,64,29
21004,0,0,429,15,225,28
21005,0,0,119,2,4,29
21006,0,0,60,4,16,28
21007,0,0,96,4,16,23
21008,0,0,29,1,1,31
21009,0,0,127.5,4,16,27
21010,0,0,727.5,24,576,23
21011,0,0,670.93,27,729,30
21012,0,48,119,1,1,490
21013,0,0,291.4,7,49,11
21014,0,0,49,1,1,31
21015,0,0,74,1,1,31
21016,0,0,1856,49,2401,21
21017,0,0,96,3,9,32
21018,0,0,206,4,16,24
21019,0,38,227.5,4,16,4
21020,0,0,76,2,4,32
21021,0,0,24,1,1,719
21022,0,0,217.5,3,9,31
21023,0,0,99,3,9,26
21024,0,49,2080.3,45,2025,29
21025,0,0,328.5,9,81,27
21026,0,0,137.95,3,9,26
21027,0,0,168,8,64,16
21028,0,0,309.5,6,36,29
21029,0,0,152,4,16,33
21030,0,0,69,2,4,381
21031,0,0,595.4,9,81,15
21032,0,0,215.75,9,81,22
21033,0,116.9,263.95,6,36,116
21034,0,0,24,1,1,29
21035,0,0,77,2,4,33
21036,0,0,289.2,6,36,21
21037,0,0,24.95,1,1,28
21038,0,0,345,10,100,17
21039,0,0,66,2,4,27
21040,0,0,29.95,1,1,34
21041,0,0,87,3,9,5
21042,0,0,169,3,9,28
21043,0,0,376.7,10,100,32
21044,0,0,297,7,49,29
21045,0,0,204,7,49,23
21046,0,59,725.95,16,256,22
21047,0,0,984.5,12,144,25
21048,0,0,418.95,12,144,15
21049,0,27.9,816.3,22,484,27
21050,0,0,713.95,20,400,17
21051,0,0,100,2,4,28
21052,0,0,131,4,16,29
21053,0,0,68,2,4,30
21054,0,69.45,345,4,16,33
21055,0,0,28,1,1,27
21056,0,0,29,1,1,27
21057,0,0,93.5,2,4,345
21058,0,0,52,1,1,29
21059,0,75,219.8,15,225,128
21060,0,110,1525.05,44,1936,20
21061,0,0,33.9,3,9,145
21062,0,0,69,1,1,31
21063,0,0,90,2,4,32
21064,0,0,323.35,10,100,11
21065,0,0,104,3,9,29
21066,0,0,109,4,16,29
21067,0,118,450.95,6,36,9
21068,0,0,164.5,11,121,24
21069,0,0,39,1,1,28
21070,0,0,29.5,1,1,27
21071,0,0,82,2,4,29
21072,0,0,1489.95,45,2025,27
21073,0,0,19,1,1,33
21074,0,0,129,4,16,27
21075,0,0,506.45,17,289,18
21076,0,245.45,698.95,20,400,19
21077,0,0,54,2,4,28
21078,0,0,90,4,16,31
21079,0,0,36.5,1,1,28
21080,0,0,125,1,1,29
21081,0,0,39,1,1,33
21082,0,0,383.5,9,81,30
21083,0,68,1456.3,45,2025,23
21084,0,0,268,2,4,5
21085,0,0,102.5,4,16,29
21086,0,0,38,2,4,31
21087,0,106.9,44.5,2,4,31
21088,0,0,79,3,9,31
21089,0,0,144.85,4,16,27
21090,0,0,19,1,1,28
21091,0,0,29,1,1,27
21092,0,0,0,1,1,32
21093,0,0,44,1,1,27
21094,0,0,63,3,9,29
21095,0,211.85,892,28,784,23
21096,0,0,68.5,3,9,28
21097,0,0,746,15,225,33
21098,0,0,42,1,1,32
21099,0,0,102,2,4,27
21100,0,59.95,498.5,24,576,32
21101,0,0,230.5,9,81,31
21102,0,0,117,3,9,32
21103,0,0,195.5,7,49,28
21104,0,0,24,1,1,28
21105,0,0,276.5,4,16,26
21106,0,29,921,26,676,32
21107,0,0,142.95,5,25,31
21108,0,260,1338.8,47,2209,28
21109,0,0,29.5,1,1,27
21110,0,0,139,1,1,28
21111,0,44,1664.5,50,2500,33
21112,0,0,162.5,4,16,26
21113,0,0,156.35,6,36,101
21114,0,0,1519.35,33,1089,26
21115,0,0,99,3,9,18
21116,0,0,120,2,4,29
21117,0,92,14.95,1,1,32
21118,0,0,29.5,1,1,28
21119,0,28.95,560.5,17,289,93
21120,0,0,64,3,9,39
21121,0,49.5,418,13,169,32
21122,0,0,454,9,81,21
21123,0,0,385.45,8,64,31
21124,0,29,127,4,16,32
21125,0,0,224.5,4,16,17
21126,0,62,159.9,6,36,37
21127,0,0,134,4,16,30
21128,0,0,343,5,25,29
21129,0,0,277.95,17,289,13
21130,0,0,49.5,1,1,377
21131,0,0,203.5,5,25,33
21132,0,0,54,2,4,29
21133,0,16.95,172,3,9,10
21134,0,0,107.5,3,9,29
21135,0,59,29.5,1,1,28
21136,0,78,44,2,4,29
21137,0,0,44,1,1,411
21138,0,0,125,3,9,27
21139,0,0,108,2,4,25
21140,0,0,69,1,1,26
21141,0,0,69,1,1,29
21142,0,0,133.9,7,49,31
21143,0,214,1226.65,29,841,27
21144,0,0,28,1,1,32
21145,0,0,182,4,16,31
21146,0,0,204,3,9,27
21147,0,0,823,9,81,14
21148,0,80,1718.2,42,1764,15
21149,0,0,156.5,7,49,31
21150,0,0,49.5,1,1,33
21151,0,0,377.35,11,121,21
21152,0,93,1737.4,55,3025,2
21153,0,0,84,4,16,27
21154,0,0,78,2,4,651
21155,0,39,27.5,2,4,32
21156,0,0,380.9,6,36,20
21157,0,0,337,10,100,28
21158,0,0,215,4,16,33
21159,0,0,134.5,3,9,32
21160,0,0,88,2,4,27
21161,0,0,1272.8,21,441,14
21162,0,0,77,3,9,32
21163,0,0,177,5,25,16
21164,0,0,0,3,9,15
21165,0,0,641.5,22,484,27
21166,0,40,31,1,1,252
21167,0,0,72,2,4,32
21168,0,0,93,3,9,27
21169,0,0,69,1,1,150
21170,0,0,254.9,9,81,31
21171,0,0,151.5,4,16,32
21172,0,0,502.5,9,81,16
21173,0,4.95,143,4,16,29
21174,0,0,735.95,22,484,32
21175,0,29,249.5,10,100,10
21176,0,0,99,1,1,37
21177,0,0,352,10,100,29
21178,0,0,393,6,36,13
21179,0,0,26,1,1,569
21180,0,0,2159.9,65,4225,33
21181,0,0,273.6,14,196,33
21182,0,0,133,3,9,32
21183,0,0,88,3,9,28
21184,0,0,657,15,225,15
21185,0,98.45,499,1,1,53
21186,0,0,303.6,16,256,25
21187,0,0,39.5,2,4,28
21188,0,135,205,5,25,32
21189,0,0,110.5,4,16,8
